query_id,relevance_score,document_no,score
3323,2,21,3.10971511
3323,2,23,2.96643747
3323,1,18,2.7189297
3323,2,12,2.62818566
3323,1,28,2.33541966
3323,1,30,2.31383694
3323,1,6,2.1575914
3323,1,13,2.10823931
3324,3,32,4.2920073
3324,3,38,3.84317667
3324,2,9,3.76594566
3324,2,25,3.70118243
3324,3,17,3.69191825
3324,3,1,3.66459268
3324,3,33,3.59225517
3324,1,5,3.56457745
3324,4,39,3.52541672
3324,2,36,3.43023899
3325,2,29,3.29174149
3325,3,37,2.85774486
3325,3,23,2.84241156
3325,2,6,2.73878002
3325,2,7,2.62293884
3325,3,26,2.52872232
3325,2,14,2.38626974
3325,2,8,2.28389872
3325,2,41,2.28088002
3325,1,40,2.22594731
3326,3,44,2.91691167
3326,2,10,2.71530623
3326,4,26,2.53639481
3326,2,36,2.4908503
3326,1,31,2.43646608
3326,4,33,2.33311596
3326,1,39,2.24513003
3326,2,16,2.21441025
3326,3,28,2.16352026
3326,2,27,1.97864167
3327,2,28,4.57237104
3327,4,13,3.96599956
3327,2,8,3.69613507
3327,2,7,3.65365736
3327,3,12,3.61188976
3327,2,31,3.55723942
3327,2,24,3.04883628
3327,1,3,3.04732881
3327,2,29,2.93576637
3327,3,33,2.93576637
3328,4,32,3.16945327
3328,1,11,2.92096615
3328,3,37,2.91637118
3328,3,22,2.90760627
3328,2,36,2.89678702
3328,3,43,2.84998516
3328,2,38,2.80330479
3328,2,42,2.75879297
3328,4,26,2.65965155
3328,3,29,2.65051055
3329,2,17,3.92677679
3329,2,9,3.77540028
3329,3,32,3.6481398
3329,3,28,3.51952293
3329,1,4,3.47556006
3329,2,8,3.34888965
3329,1,10,3.26259082
3329,3,21,3.14691039
3329,2,39,3.05192922
3329,3,1,3.04554968
3330,1,1,2.88728784
3330,1,22,2.8594237
3330,2,19,2.66817795
3330,2,36,2.36423185
3330,2,8,2.22430233
3330,1,13,2.2090828
3330,1,11,2.04335672
3330,1,26,1.97373028
3330,1,2,1.85081329
3330,2,16,1.84859458
3331,2,9,4.7832607
3331,2,51,4.38963149
3331,2,35,4.31799484
3331,2,6,4.28783037
3331,3,26,4.25936459
3331,2,15,4.09607696
3331,2,25,4.09429375
3331,2,5,3.94094218
3331,2,29,3.82454724
3331,1,34,3.78540565
3332,2,31,4.33279797
3332,1,9,3.93880348
3332,4,11,3.51533651
3332,1,37,3.5020876
3332,1,16,3.44376151
3332,1,5,3.43620667
3332,2,6,3.26009534
3332,1,32,3.23726783
3332,1,8,3.11307188
3332,1,15,3.08212594
3333,3,60,4.23221021
3333,3,80,4.14513533
3333,3,65,4.13232113
3333,2,6,4.10909961
3333,2,57,4.08156911
3333,2,43,3.81907385
3333,2,39,3.72258845
3333,1,73,3.42604468
3333,1,63,3.29533697
3333,2,61,3.17504091
3334,3,31,2.69253062
3334,1,20,2.40237356
3334,1,10,2.36507935
3334,1,34,2.29572827
3334,4,35,2.08963268
3334,1,26,1.96982957
3334,4,4,1.92324234
3334,1,7,1.86447592
3334,1,27,1.76942363
3334,1,36,1.59001236
3335,2,18,4.08333453
3335,3,3,3.26443734
3335,2,10,3.03179579
3335,1,13,2.56549984
3335,2,25,2.52486995
3335,1,1,2.24403203
3335,2,23,2.22670445
3335,3,2,2.03891133
3335,1,14,1.92526011
3335,2,26,1.90483864
3336,2,1,3.07903014
3336,3,40,2.87172755
3336,3,20,2.76960984
3336,2,22,2.66440001
3336,1,16,2.54527808
3336,2,32,2.54419584
3336,1,44,2.51617959
3336,1,25,2.50948333
3336,3,27,2.37584087
3336,2,50,2.35126959
3337,1,6,1.91837663
3337,1,8,1.82181038
3337,1,3,1.80114373
3337,1,9,1.56013094
3337,1,1,1.38150234
3337,1,4,1.36290941
3337,1,7,1.26358026
3337,1,2,1.21275702
3337,1,5,1.05809584
3337,1,10,0.55614643
3338,1,39,4.32263663
3338,2,55,4.32263663
3338,2,6,3.84748567
3338,2,66,3.78120657
3338,2,46,3.77298487
3338,2,7,3.76472874
3338,2,67,3.74874468
3338,2,60,3.6977658
3338,2,41,3.6705955
3338,2,2,3.63790922
3339,1,21,2.8627582
3339,1,3,2.50102349
3339,1,7,2.29265005
3339,2,26,2.23809434
3339,1,24,2.15206948
3339,1,15,2.09375376
3339,1,16,2.07664615
3339,1,17,2.03258185
3339,1,9,1.99264003
3339,1,19,1.94907663
3340,2,32,2.88823449
3340,2,26,2.5297546
3340,2,37,2.37522189
3340,2,36,2.26596854
3340,2,29,2.10939271
3340,2,8,2.09852688
3340,1,7,2.07086357
3340,2,38,2.05633993
3340,1,6,2.03195531
3340,2,9,2.02375656
3341,2,18,4.02005286
3341,2,22,3.52852327
3341,3,37,3.4716733
3341,3,3,3.41323337
3341,2,6,3.26944924
3341,1,34,3.26944924
3341,3,1,3.2545755
3341,2,8,3.2545755
3341,2,2,3.2228795
3341,2,43,3.1402891
3342,3,37,4.72809331
3342,2,11,4.23882479
3342,1,30,3.73193371
3342,3,10,3.70919762
3342,2,7,3.70086088
3342,1,19,3.628583
3342,4,9,3.617348
3342,2,29,3.58991047
3342,2,13,3.46213246
3342,1,16,3.38459087
3344,1,34,3.35969016
3344,4,50,3.05194371
3344,2,23,3.00462094
3344,2,22,2.91292284
3344,3,52,2.87942463
3344,2,18,2.85725098
3344,3,53,2.79965807
3344,1,48,2.77244328
3344,3,17,2.69510396
3344,3,9,2.64989528
3345,1,12,4.38730597
3345,1,16,4.2746947
3345,1,14,4.22241568
3345,2,36,4.08856437
3345,3,29,4.064668
3345,2,18,4.02588956
3345,1,48,3.99851414
3345,2,38,3.86145741
3345,2,61,3.78511502
3345,2,24,3.75667676
3346,1,38,3.11090964
3346,1,24,3.05806878
3346,1,13,3.03581464
3346,3,17,2.82561212
3346,2,23,2.82561212
3346,2,8,2.51492211
3346,1,33,2.47988383
3346,1,10,2.35026513
3346,2,2,2.19881419
3346,1,16,2.13822648
3347,2,12,3.46217784
3347,4,25,3.33313861
3347,2,23,2.58971902
3347,3,33,2.43104552
3347,1,32,2.42842815
3347,2,6,2.27355671
3347,2,21,2.26729644
3347,2,29,2.1569055
3347,3,5,2.15410315
3347,4,14,2.15410315
3348,1,11,2.94477269
3348,3,39,2.26888248
3348,1,26,2.26714754
3348,1,15,2.16551374
3348,2,25,2.02083631
3348,1,7,1.99495039
3348,2,6,1.98022229
3348,1,5,1.97783206
3348,1,30,1.96669138
3348,1,22,1.96564871
3349,2,30,4.96274053
3349,2,18,4.94526411
3349,3,19,4.87042019
3349,2,17,4.79251835
3349,3,3,4.73274707
3349,2,11,4.66327953
3349,3,24,4.62375616
3349,2,7,4.46626512
3349,2,10,4.35786332
3349,3,8,4.14141997
3350,1,14,2.84325673
3350,2,24,2.84325673
3350,1,21,2.83115118
3350,2,10,2.72943947
3350,2,3,2.72395797
3350,2,4,2.58678982
3350,1,8,2.58591089
3350,2,20,2.52994456
3350,2,17,2.48599239
3350,1,16,2.36910464
3351,2,30,2.79806806
3351,2,29,2.74567493
3351,1,40,2.74567493
3351,2,1,2.67487043
3351,2,5,2.3381895
3351,2,15,2.31858172
3351,2,3,2.30000388
3351,1,11,2.1164678
3351,1,17,2.07736432
3351,1,18,2.03214729
3353,3,19,4.8643291
3353,1,9,4.71264729
3353,2,22,4.66931375
3353,1,13,4.43362254
3353,1,30,4.36389968
3353,2,4,4.33093242
3353,3,3,4.20879075
3353,2,21,3.93465528
3353,2,34,3.86354624
3353,3,14,3.85660233
3354,2,22,4.59048692
3354,2,3,4.55968014
3354,2,26,4.42993492
3354,3,5,4.29109982
3354,2,13,4.20046222
3354,3,36,4.1403471
3354,2,16,4.09118081
3354,2,15,4.08205384
3354,2,38,4.03581464
3354,2,1,3.99677767
3355,4,29,3.18003978
3355,3,12,3.110627
3355,4,31,3.07668075
3355,2,30,2.60208545
3355,1,17,2.58414768
3355,1,28,2.50031603
3355,1,20,2.43115065
3355,2,22,2.23879929
3355,1,16,2.22170317
3355,1,13,2.21664838
3356,4,7,2.66465651
3356,1,17,2.50953257
3356,1,14,2.48891467
3356,2,8,2.30636034
3356,1,2,2.24781329
3356,3,3,2.20069502
3356,1,10,2.17963039
3356,3,11,2.16583517
3356,2,12,1.96898619
3356,2,13,1.93100419
3357,2,10,2.53467469
3357,2,4,2.37625361
3357,1,14,2.24917995
3357,1,7,2.21255795
3357,1,9,2.01654662
3357,1,11,1.9918398
3357,2,6,1.915994
3357,1,12,1.80726776
3357,1,3,1.65736008
3357,2,2,1.42272207
3358,3,12,3.43173489
3358,2,38,3.43173489
3358,2,37,3.21774462
3358,4,5,2.87289632
3358,2,33,2.87012293
3358,2,16,2.85956043
3358,1,56,2.84115572
3358,2,13,1.98794632
3358,2,35,1.74816284
3358,1,17,1.73850323
3359,1,24,2.63365888
3359,1,6,2.31355384
3359,2,2,2.04437455
3359,1,23,1.9618026
3359,1,10,1.85910228
3359,1,4,1.81939625
3359,1,18,1.78532208
3359,1,21,1.77227467
3359,1,16,1.58095854
3359,2,15,1.49154717
3360,1,32,5.10792398
3360,3,8,4.95498579
3360,2,31,4.79048096
3360,1,23,4.56730657
3360,2,6,4.49813753
3360,2,30,4.40989198
3360,1,11,4.26173829
3360,2,12,4.24137625
3360,2,3,4.20488633
3360,1,37,4.1949426
3362,2,48,2.9529143
3362,2,40,2.59175419
3362,1,15,2.52849832
3362,4,26,2.51718906
3362,3,23,2.4481174
3362,2,13,2.23714784
3362,1,51,2.23240809
3362,1,64,2.23031667
3362,3,14,2.21910522
3362,3,30,2.21767476
3364,1,21,2.8487118
3364,1,31,2.56817679
3364,2,35,2.54068635
3364,1,16,2.53135942
3364,1,27,2.49714432
3364,2,13,2.49487808
3364,2,34,2.323128
3364,2,15,2.28548076
3364,1,19,2.24324797
3364,1,6,2.23776364
3365,2,60,3.26352032
3365,2,9,3.01592568
3365,3,25,2.96929991
3365,2,6,2.78677266
3365,1,13,2.73478314
3365,3,14,2.69109778
3365,2,24,2.68026269
3365,4,5,2.65433492
3365,1,30,2.59445747
3365,1,51,2.59192357
3366,2,27,2.69937123
3366,3,31,2.42157352
3366,1,33,1.98961922
3366,1,4,1.85181394
3366,2,22,1.84211686
3366,2,2,1.83875528
3366,1,9,1.79612285
3366,1,13,1.78095365
3366,1,15,1.76923353
3366,3,24,1.73053031
3367,1,6,2.25529101
3367,2,12,2.12435358
3367,2,1,2.06802684
3367,1,11,1.98734752
3367,1,15,1.84076747
3367,2,19,1.61337333
3367,1,3,1.57974943
3367,2,10,1.54257021
3367,1,18,1.48357434
3367,2,5,1.41362648
3368,1,11,2.88510651
3368,1,6,2.24724201
3368,2,7,2.0946637
3368,1,4,2.01387951
3368,1,1,1.82449583
3368,1,9,1.66886609
3368,1,10,1.52212543
3368,2,2,1.38210136
3368,1,3,1.03999468
3368,1,12,0.703076
3369,2,18,2.12829486
3369,2,30,2.10009446
3369,2,11,2.07234135
3369,2,9,2.05292959
3369,2,19,1.99000813
3369,2,22,1.93609948
3369,1,26,1.93133125
3369,2,5,1.86040461
3369,2,25,1.76710563
3369,2,14,1.71394654
3370,2,29,5.15810796
3370,2,43,4.93638887
3370,4,1,4.88349366
3370,4,31,4.78158637
3370,4,30,4.69263399
3370,1,10,4.65378762
3370,4,37,4.63363499
3370,1,7,4.58566167
3370,3,11,4.54256863
3370,2,17,4.45200757
3371,2,30,3.09316437
3371,4,31,2.90805628
3371,4,22,2.89651704
3371,4,29,2.87843816
3371,3,3,2.72332006
3371,1,19,2.6833843
3371,2,1,2.54791645
3371,1,20,2.37592408
3371,4,33,2.33893524
3371,4,32,2.3257199
3372,4,40,4.14870685
3372,4,22,3.86393437
3372,3,33,3.68753071
3372,3,6,3.25305962
3372,2,23,3.0116981
3372,2,41,2.98721435
3372,1,24,2.93931516
3372,2,17,2.92322457
3372,2,3,2.89558616
3372,3,36,2.88794058
3373,1,18,2.47851711
3373,1,3,2.47395889
3373,1,8,2.39975718
3373,1,13,2.31785861
3373,1,6,1.93268239
3373,1,20,1.93032009
3373,1,19,1.85796279
3373,1,1,1.8294289
3373,1,26,1.59995355
3373,2,28,1.51802202
3374,2,45,4.91758644
3374,2,50,4.85403053
3374,3,29,4.62070871
3374,1,28,4.55816739
3374,2,53,4.55816739
3374,3,34,4.52707412
3374,1,16,4.37545838
3374,2,46,4.36160754
3374,4,39,4.34981855
3374,1,44,4.12545606
3375,2,44,4.14462798
3375,2,18,3.82183213
3375,2,34,3.46420764
3375,2,21,3.43001974
3375,1,40,3.35997736
3375,2,5,3.31108869
3375,2,22,3.3107356
3375,1,10,3.06055608
3375,1,9,3.01256411
3375,2,39,2.97067701
3376,2,13,4.63291173
3376,3,22,3.82843093
3376,2,7,3.42555245
3376,1,24,3.17198978
3376,3,27,3.00574681
3376,2,30,2.96650566
3376,2,18,2.79200488
3376,2,26,2.72003231
3376,2,9,2.69498018
3376,1,29,2.6419892
3377,2,22,3.86713013
3377,1,5,3.81591765
3377,1,9,3.26386889
3377,2,14,3.09319926
3377,1,7,3.07271946
3377,3,23,2.6484031
3377,3,4,2.62623991
3377,3,1,2.60895072
3377,2,8,2.52033702
3377,1,15,2.47201922
3378,2,32,1.56785656
3378,2,21,1.56586005
3378,2,31,1.5045632
3378,1,34,1.31924592
3378,2,23,1.1774544
3378,1,6,1.12321546
3378,1,1,1.06257815
3378,1,16,1.01471755
3378,1,24,0.92352518
3378,1,10,0.90498866
3379,2,4,3.98345712
3379,2,25,3.61506002
3379,3,42,3.5256375
3379,2,6,3.49386765
3379,2,8,3.38491759
3379,2,26,3.26955498
3379,2,12,3.26748696
3379,2,19,3.15765477
3379,3,31,3.15510151
3379,2,17,3.07534619
3380,2,14,5.32027812
3380,2,24,4.81091474
3380,1,27,4.72807968
3380,4,16,4.68019841
3380,1,29,4.48852777
3380,1,8,4.09876119
3380,2,25,4.07947978
3380,2,2,3.93127493
3380,1,5,3.89057005
3380,2,26,3.8470774
3381,2,34,2.5751944
3381,2,38,2.37911667
3381,1,5,2.20911293
3381,4,22,2.1186588
3381,1,29,2.1059767
3381,2,37,2.09075096
3381,1,36,2.08512711
3381,1,6,2.04193698
3381,2,10,1.92041131
3381,1,32,1.74559281
3382,2,25,4.53675156
3382,2,15,4.44021193
3382,3,27,4.36332779
3382,2,2,4.35265881
3382,3,23,4.25383054
3382,2,20,4.14597182
3382,2,6,3.96057913
3382,3,18,3.71113391
3382,2,16,3.1326429
3382,1,22,3.11627228
3383,1,14,2.08679505
3383,1,24,2.00658734
3383,2,7,1.92039087
3383,2,9,1.84636659
3383,1,27,1.80934849
3383,1,22,1.53940463
3383,2,4,1.52096744
3383,1,23,1.48547596
3383,1,6,1.32095674
3383,2,15,1.31610865
3384,3,27,5.1480204
3384,3,11,4.82692332
3384,2,15,4.31297457
3384,2,20,4.16827445
3384,2,24,3.94206469
3384,2,28,3.91811552
3384,3,21,3.90006202
3384,2,25,3.87030923
3384,2,10,3.70789806
3384,2,31,3.69761361
3385,1,3,3.32684952
3385,1,14,2.59471518
3385,2,1,2.57083848
3385,1,28,2.56162047
3385,1,29,2.53299583
3385,2,24,2.29103507
3385,2,10,1.93633345
3385,4,12,1.93633345
3385,1,16,1.85546114
3385,1,25,1.8358749
3386,2,27,4.21119514
3386,3,17,4.15134733
3386,2,13,3.87793436
3386,2,36,3.63768352
3386,2,5,3.62382787
3386,2,35,3.5808607
3386,1,28,3.41767105
3386,2,38,3.36134522
3386,2,6,3.32320651
3386,2,34,3.23930604
3387,2,58,5.58938121
3387,2,25,4.65491054
3387,1,15,4.62815388
3387,1,26,4.11994643
3387,1,42,3.95292008
3387,1,38,3.93412165
3387,3,10,3.78874389
3387,2,14,3.75176082
3387,1,45,3.73262254
3387,3,23,3.70902932
3388,1,25,5.91039883
3388,2,3,4.87799848
3388,3,9,4.69748068
3388,3,14,4.69027495
3388,3,44,4.65591682
3388,2,16,4.51837586
3388,1,23,4.24331181
3388,2,19,4.22241342
3388,1,13,4.01821785
3388,3,6,4.00348077
3389,2,3,3.08928532
3389,1,18,2.55036013
3389,1,8,2.48188757
3389,1,26,2.36863571
3389,1,7,2.27315596
3389,1,9,2.03790327
3389,1,5,2.01164419
3389,2,15,2.00804169
3389,1,1,1.99741247
3389,1,23,1.96291014
3390,3,22,3.33121775
3390,2,5,2.97180285
3390,3,15,2.72166407
3390,1,14,2.62757147
3390,1,18,2.2796024
3390,2,21,2.16173637
3390,3,6,2.09337248
3390,1,31,2.08625857
3390,1,2,1.97999765
3390,1,27,1.93209618
3391,1,38,3.52083019
3391,2,51,3.2299832
3391,1,5,3.21565704
3391,2,17,3.14546332
3391,2,31,2.9275078
3391,2,28,2.5629059
3391,2,55,2.52970424
3391,1,3,2.5289453
3391,3,53,2.49279511
3391,1,37,2.45255991
3392,2,19,2.80363573
3392,2,13,2.63035408
3392,2,16,2.60444494
3392,3,20,2.52243085
3392,1,17,2.38960614
3392,4,21,2.29888183
3392,2,28,2.2315089
3392,1,26,2.2245797
3392,2,30,2.13981847
3392,3,10,2.01877831
3393,3,24,4.16500981
3393,3,14,4.14096
3393,2,11,3.6660914
3393,2,1,3.48792113
3393,3,21,3.3098802
3393,2,6,3.23908868
3393,2,35,3.20601896
3393,3,10,3.20462999
3393,2,34,3.16837068
3393,2,15,3.12547452
3394,2,22,2.69536791
3394,4,29,2.6607612
3394,2,33,2.58209078
3394,2,5,2.57812798
3394,3,12,2.54910641
3394,2,13,2.50619553
3394,2,7,2.4957517
3394,1,28,2.4913078
3394,2,16,2.44651573
3394,2,15,2.38978012
3395,1,39,4.98256671
3395,1,46,4.2638254
3395,1,32,3.92770363
3395,1,47,3.81776098
3395,2,6,3.81337607
3395,2,11,3.6767838
3395,2,19,3.65637436
3395,2,40,3.64879752
3395,1,10,3.5398643
3395,1,45,3.5355627
3396,1,11,4.92067414
3396,2,24,4.82765318
3396,1,5,4.64892343
3396,1,7,4.5490235
3396,2,4,4.24310198
3396,2,19,4.12267582
3396,1,3,3.91546405
3396,2,39,3.9093009
3396,2,16,3.81214161
3396,2,27,3.7094014
3397,3,16,4.20552401
3397,1,22,4.01653498
3397,2,28,3.98296135
3397,1,1,3.88085916
3397,1,33,3.79253473
3397,2,8,3.71739584
3397,1,2,3.6542758
3397,2,10,3.60698626
3397,2,17,3.52459398
3397,2,20,3.51876139
3398,1,3,3.35447703
3398,1,19,3.16690877
3398,3,1,2.83814572
3398,2,18,2.776068
3398,2,9,2.76610209
3398,1,2,2.60304591
3398,2,20,2.48051027
3398,2,21,2.41788071
3398,1,17,2.37966768
3398,3,6,2.35492254
3399,3,8,2.47482795
3399,2,17,2.3084385
3399,1,6,2.21944253
3399,1,26,2.18613304
3399,3,10,2.18607324
3399,1,5,2.18516895
3399,2,23,2.02400667
3399,2,22,1.9662465
3399,1,13,1.95149311
3399,1,11,1.78838146
3400,2,18,3.02575128
3400,2,19,2.33500942
3400,1,9,2.25786099
3400,1,12,2.12145377
3400,3,17,2.02289945
3400,2,2,1.9235349
3400,3,5,1.87597707
3400,2,6,1.844192
3400,1,4,1.78571847
3400,2,7,1.64083715
3401,1,3,4.70966435
3401,2,28,4.46329157
3401,2,31,4.28607402
3401,1,4,4.19777669
3401,2,30,4.11812468
3401,1,20,4.11158909
3401,1,38,4.06460882
3401,1,37,3.96176137
3401,1,25,3.87894885
3401,2,12,3.80608607
3402,3,20,4.37248095
3402,4,16,4.30186897
3402,2,17,3.83453564
3402,2,4,3.41715556
3402,2,10,3.304169
3402,3,1,3.16071036
3402,3,9,2.71465758
3402,1,18,2.66984429
3402,2,15,2.62952375
3402,2,7,2.62502087
3403,3,56,3.14378852
3403,2,34,2.97102274
3403,3,5,2.90306969
3403,3,40,2.89880587
3403,2,54,2.87666077
3403,3,35,2.86046263
3403,2,32,2.80444415
3403,2,19,2.7295156
3403,2,48,2.61484089
3403,2,45,2.60624851
3404,1,34,3.63118132
3404,1,1,3.32555552
3404,1,24,3.25805497
3404,2,33,3.23298734
3404,2,18,3.20440556
3404,1,36,3.01051782
3404,1,42,2.913141
3404,1,19,2.78337331
3404,1,28,2.676504
3404,2,40,2.676504
3405,1,19,3.91605108
3405,2,6,3.19357294
3405,1,14,2.96420191
3405,1,4,2.86389862
3405,1,3,2.76287406
3405,1,20,2.64905051
3405,1,15,2.62922505
3405,1,22,2.58280279
3405,1,18,2.5620341
3405,1,2,2.41908116
3406,1,3,4.34783843
3406,1,2,3.36377467
3406,1,24,3.21192755
3406,2,19,3.13794032
3406,1,30,2.96884654
3406,1,10,2.81949726
3406,2,14,2.75066943
3406,1,11,2.71993519
3406,2,4,2.67089396
3406,1,5,2.60376642
3407,3,41,3.32759544
3407,2,4,3.20439228
3407,1,8,3.17542676
3407,2,12,2.7932689
3407,3,26,2.67558719
3407,1,36,2.64083466
3407,2,34,2.56387016
3407,2,3,2.55464445
3407,4,39,2.43340625
3407,2,32,2.43148503
3408,1,22,3.75174477
3408,2,17,3.62996099
3408,2,16,3.40115688
3408,1,50,3.39060079
3408,1,6,3.35561319
3408,2,31,3.25926745
3408,2,25,3.21954697
3408,2,27,3.18609914
3408,1,24,3.0771518
3408,1,2,3.02254905
3409,4,5,3.02213032
3409,3,10,3.02213032
3409,4,17,2.78014742
3409,3,4,2.64210327
3409,2,22,2.43770121
3409,1,19,2.39080554
3409,3,3,2.29023571
3409,1,6,2.19368972
3409,2,8,1.89935817
3409,2,18,1.74788403
3410,2,13,4.83313857
3410,3,2,4.68526278
3410,1,8,4.67467038
3410,3,26,4.66863901
3410,2,10,4.56982835
3410,2,21,4.53870395
3410,2,12,4.25731672
3410,2,28,4.22395098
3410,2,1,4.21671235
3410,2,6,4.20793265
3411,2,19,5.66577469
3411,2,18,5.63048844
3411,2,30,5.06139375
3411,2,29,5.05026622
3411,2,4,4.9405556
3411,2,31,4.55052437
3411,3,15,4.53457963
3411,2,21,4.52842281
3411,3,16,4.39158657
3411,2,33,4.39158657
3412,2,19,3.70643392
3412,3,30,3.49456516
3412,2,2,3.48101181
3412,2,23,3.31868689
3412,3,29,3.1887635
3412,2,24,3.12208149
3412,2,10,2.85919465
3412,2,14,2.76343764
3412,2,16,2.66424723
3412,1,20,2.56520712
3414,1,13,4.57963426
3414,1,20,4.55107395
3414,2,18,4.37867716
3414,2,30,4.2435524
3414,1,56,4.10823755
3414,1,57,4.06345858
3414,1,41,4.02354835
3414,2,27,3.55037335
3414,1,1,3.51226896
3414,3,25,3.49852381
3415,2,5,3.97079797
3415,4,22,3.63983241
3415,1,6,3.63486872
3415,2,32,3.61012905
3415,1,3,3.46446216
3415,1,13,3.40332355
3415,2,19,3.35340666
3415,1,26,3.29802876
3415,1,2,3.05378728
3415,2,11,2.44936042
3416,2,23,3.04896074
3416,2,40,3.04477589
3416,2,19,2.96109559
3416,3,51,2.84098246
3416,3,45,2.82590067
3416,2,15,2.79819639
3416,3,13,2.75983122
3416,2,4,2.69944544
3416,1,54,2.66207959
3416,3,5,2.6308263
3417,1,9,3.42131885
3417,1,24,2.91254255
3417,1,7,2.90504696
3417,1,19,2.86349922
3417,1,22,2.8358035
3417,1,10,2.76550575
3417,1,6,2.75236651
3417,1,11,2.69346949
3417,2,13,2.67060017
3417,2,8,2.42210837
3418,4,16,3.88090227
3418,2,20,2.95431976
3418,1,10,2.66672256
3418,1,28,2.62957471
3418,1,9,2.56611826
3418,3,5,2.49643109
3418,3,17,2.48909868
3418,1,27,2.48192969
3418,1,13,2.47916314
3418,2,8,2.47472835
3419,2,21,3.53102329
3419,1,7,3.16950999
3419,3,17,3.16716252
3419,1,28,3.08341187
3419,1,23,2.87893327
3419,1,26,2.86709257
3419,1,14,2.77415764
3419,1,9,2.74952176
3419,2,19,2.73852379
3419,1,22,2.55415297
3420,1,21,4.60036992
3420,2,31,4.50490244
3420,1,8,4.34018612
3420,4,29,4.07987196
3420,2,24,4.02016786
3420,3,16,3.98164281
3420,1,17,3.94183065
3420,1,28,3.76726321
3420,3,10,3.76208857
3420,2,14,3.51552708
3421,2,6,3.0311707
3421,2,29,2.8965604
3421,3,16,2.88123753
3421,1,4,2.66901355
3421,3,11,2.65586659
3421,2,27,2.45322674
3421,2,9,2.35830797
3421,1,7,2.18364936
3421,2,5,2.10297781
3421,2,15,2.08438785
3422,3,22,3.09602023
3422,4,23,3.09602023
3422,4,14,3.03160714
3422,2,28,2.96173173
3422,3,21,2.71544781
3422,3,17,2.6633612
3422,2,20,2.61642905
3422,3,12,2.59999263
3422,3,8,2.59512973
3422,2,35,2.55474594
3423,4,14,2.35826505
3423,1,8,2.33036397
3423,2,13,2.28477274
3423,3,3,2.19010554
3423,4,5,2.19010554
3423,1,1,2.06828702
3423,2,12,2.01415122
3423,3,2,1.91303609
3423,1,10,1.72307515
3423,3,7,1.69024907
3424,3,13,5.08767568
3424,1,14,4.94037792
3424,2,19,4.51190905
3424,2,7,4.49463441
3424,1,15,4.44641971
3424,1,23,4.38593215
3424,2,8,4.3260858
3424,2,6,4.05803893
3424,2,42,4.00506183
3424,1,1,3.89633452
3425,4,13,4.52310249
3425,1,11,4.50265564
3425,2,15,4.31827253
3425,2,17,4.2697689
3425,2,23,4.17313323
3425,2,21,3.88965427
3425,2,16,3.79233136
3425,3,1,3.74728529
3425,2,10,3.66691397
3425,4,9,3.57225373
3426,2,8,3.05724756
3426,1,40,2.99498496
3426,3,22,2.9383398
3426,2,45,2.71080781
3426,1,5,2.64681034
3426,2,3,2.6319996
3426,4,17,2.46219844
3426,2,28,2.38157504
3426,3,21,2.33910482
3426,2,11,2.19420575
3427,2,8,4.10073463
3427,2,19,3.94935625
3427,2,17,3.55013162
3427,2,4,3.49379827
3427,2,11,3.48909711
3427,3,10,3.41117788
3427,2,20,3.39256841
3427,3,9,3.16845916
3427,2,14,3.15485723
3427,1,3,3.08520531
3428,2,25,2.22004406
3428,3,32,1.9587803
3428,1,1,1.9117905
3428,2,24,1.85194491
3428,2,13,1.84302582
3428,2,8,1.7207275
3428,2,6,1.71324256
3428,1,5,1.6871318
3428,2,22,1.52684094
3428,1,12,1.51815153
3429,2,8,4.12073945
3429,2,1,4.04892985
3429,3,22,3.52480279
3429,2,5,3.37248791
3429,1,25,3.1854569
3429,3,12,3.1090017
3429,1,7,3.00341453
3429,1,23,2.97274122
3429,1,3,2.82149648
3429,2,27,2.74987471
3430,1,13,4.1437061
3430,3,31,3.97219589
3430,1,5,3.58505462
3430,1,27,3.52535426
3430,2,8,3.39605058
3430,3,17,3.29984847
3430,2,2,3.02706758
3430,1,16,3.02445717
3430,2,6,3.01576202
3430,1,15,2.75925297
3431,2,7,4.24202028
3431,1,27,4.0270787
3431,3,4,3.97479108
3431,1,5,3.80211002
3431,3,24,3.79526581
3431,2,34,3.71889267
3431,2,20,3.66170564
3431,2,30,3.59509992
3431,2,26,3.35778252
3431,2,3,3.28372195
3432,1,39,5.10529574
3432,2,36,4.93225789
3432,4,33,4.86992792
3432,3,23,4.71549313
3432,3,6,4.66176257
3432,3,34,4.61975571
3432,2,10,4.55101075
3432,2,11,4.34983763
3432,2,15,4.07238659
3432,3,37,3.91189071
3433,1,17,4.4093646
3433,1,43,4.08557072
3433,2,35,3.8098625
3433,2,33,3.29663773
3433,2,27,3.27353798
3433,1,45,3.26260711
3433,1,1,3.13249095
3433,1,48,3.03242408
3433,1,7,3.00024961
3433,2,10,2.99519915
3434,3,32,4.53844678
3434,2,21,3.82180248
3434,1,36,3.57223564
3434,2,17,3.47184697
3434,2,2,3.41052596
3434,1,4,3.39455446
3434,2,9,3.32279534
3434,2,6,3.29956377
3434,2,12,3.29638547
3434,2,3,3.28793695
3435,3,14,2.78481576
3435,2,5,2.68292129
3435,2,35,2.65647416
3435,2,9,2.62439028
3435,2,1,2.62127858
3435,2,23,2.52363165
3435,2,45,2.52138923
3435,2,25,2.51684415
