query_id,doc_1,click_prob_1,relevance_score_1,doc_2,click_prob_2,relevance_score_2,doc_3,click_prob_3,relevance_score_3,doc_4,click_prob_4,relevance_score_4,doc_5,click_prob_5,relevance_score_5,doc_6,click_prob_6,relevance_score_6,doc_7,click_prob_7,relevance_score_7,doc_8,click_prob_8,relevance_score_8,doc_9,click_prob_9,relevance_score_9,doc_10,click_prob_10,relevance_score_10
3519,3.0,0,2,30.0,0,1,14.0,0,1,4.0,0,1,9.0,0,3,21.0,0,2,28.0,0,2,23.0,0,1,6.0,0,1,20.0,0,2
3520,18.0,1,4,20.0,0,2,34.0,0,2,25.0,0,2,16.0,0,2,8.0,0,1,11.0,0,2,7.0,0,2,35.0,0,1,28.0,0,2
3521,15.0,0,1,13.0,0,2,19.0,0,1,21.0,0,1,2.0,0,1,24.0,0,1,1.0,0,1,10.0,0,1,7.0,0,2,16.0,0,1
3522,12.0,0,1,13.0,0,4,3.0,0,1,7.0,0,2,9.0,0,1,10.0,1,2,1.0,0,4,5.0,0,2,11.0,0,1,6.0,0,1
3523,8.0,0,1,10.0,0,2,27.0,0,2,14.0,0,1,28.0,1,1,25.0,0,3,30.0,0,1,13.0,0,2,3.0,0,2,4.0,0,2
3524,33.0,0,2,40.0,0,3,1.0,0,1,3.0,0,3,7.0,0,2,36.0,0,1,29.0,0,2,35.0,0,3,9.0,0,2,27.0,0,2
3525,18.0,0,1,2.0,0,2,9.0,0,3,14.0,0,2,16.0,1,1,4.0,0,1,20.0,0,1,1.0,0,1,3.0,0,1,19.0,0,2
3526,20.0,0,3,4.0,0,3,8.0,0,3,18.0,0,1,3.0,0,3,9.0,0,2,10.0,1,3,7.0,0,1,14.0,0,1,17.0,0,1
3527,26.0,0,3,22.0,0,3,15.0,0,3,19.0,1,3,9.0,0,2,2.0,0,2,18.0,0,3,14.0,0,2,6.0,0,3,12.0,0,1
3528,29.0,0,3,28.0,0,1,6.0,1,1,4.0,0,1,14.0,0,2,5.0,0,3,21.0,0,3,7.0,0,1,25.0,0,2,1.0,0,1
3529,2.0,0,3,21.0,0,1,26.0,0,1,5.0,0,1,12.0,0,1,19.0,0,2,17.0,0,2,14.0,0,1,22.0,0,3,31.0,1,3
3530,29.0,0,1,15.0,1,1,12.0,0,1,13.0,0,2,2.0,0,1,4.0,0,1,28.0,0,3,25.0,0,2,8.0,0,1,23.0,0,2
3532,4.0,0,1,16.0,1,4,7.0,0,2,11.0,0,2,12.0,0,4,1.0,0,1,15.0,0,1,14.0,0,1,18.0,0,1,24.0,0,1
3533,21.0,0,3,3.0,1,3,32.0,0,2,14.0,0,3,10.0,0,2,25.0,0,3,22.0,0,2,24.0,0,2,19.0,0,2,20.0,0,3
3534,5.0,0,2,4.0,1,2,16.0,0,3,6.0,0,1,38.0,0,2,27.0,0,2,11.0,0,1,40.0,0,2,28.0,0,2,32.0,0,1
3535,11.0,1,2,2.0,0,1,23.0,0,1,7.0,0,1,16.0,0,1,12.0,0,1,5.0,0,1,14.0,0,1,20.0,0,1,8.0,0,1
3536,2.0,0,1,6.0,0,1,11.0,0,1,7.0,0,1,1.0,0,2,8.0,0,1,4.0,0,1,10.0,0,1,5.0,0,1,3.0,0,1
3537,34.0,0,1,21.0,0,2,13.0,0,2,4.0,0,1,33.0,0,1,28.0,0,1,26.0,0,1,3.0,0,2,15.0,0,1,11.0,0,1
3538,15.0,0,1,24.0,1,2,6.0,0,1,14.0,0,1,9.0,0,1,10.0,0,2,11.0,0,1,3.0,0,1,4.0,0,3,8.0,0,3
3539,19.0,0,2,13.0,1,2,30.0,0,3,32.0,0,3,29.0,0,3,27.0,0,2,26.0,0,3,1.0,0,3,24.0,0,2,40.0,0,1
3540,31.0,0,2,13.0,0,3,14.0,0,2,32.0,0,2,10.0,0,1,38.0,0,3,7.0,0,1,24.0,0,3,21.0,0,2,22.0,0,2
3541,19.0,0,2,34.0,1,1,22.0,0,1,33.0,0,2,28.0,0,2,35.0,0,1,6.0,0,2,41.0,0,2,3.0,0,2,18.0,0,1
3542,2.0,0,3,7.0,0,2,14.0,0,2,25.0,0,2,26.0,1,2,39.0,0,2,13.0,0,1,29.0,0,2,17.0,0,2,12.0,0,2
3543,16.0,0,1,3.0,0,3,10.0,0,2,9.0,0,2,27.0,0,3,26.0,0,1,22.0,1,1,19.0,0,1,24.0,0,1,8.0,0,3
3544,28.0,1,3,1.0,0,3,11.0,0,3,18.0,0,3,14.0,0,3,7.0,0,1,13.0,0,2,10.0,0,2,23.0,0,3,5.0,0,2
3545,24.0,1,3,22.0,0,4,9.0,0,3,25.0,0,2,20.0,0,2,8.0,0,2,17.0,0,3,14.0,0,2,27.0,0,4,7.0,0,2
3546,11.0,1,2,25.0,0,1,13.0,0,2,32.0,0,1,17.0,0,1,31.0,0,1,20.0,0,2,26.0,0,2,3.0,0,2,18.0,0,1
3547,2.0,0,1,10.0,0,1,12.0,1,2,5.0,0,1,13.0,0,3,1.0,0,1,3.0,0,3,7.0,0,1,6.0,0,1,14.0,0,2
3548,1.0,1,2,12.0,0,1,18.0,0,2,20.0,0,1,23.0,0,2,10.0,0,2,14.0,0,2,3.0,0,1,2.0,0,1,13.0,0,2
3549,22.0,1,2,9.0,0,1,38.0,0,1,34.0,0,2,24.0,0,1,17.0,0,3,14.0,0,1,12.0,0,2,13.0,0,1,16.0,0,2
3550,7.0,0,1,38.0,0,1,20.0,1,2,10.0,0,1,12.0,0,1,31.0,0,2,16.0,0,1,36.0,0,1,22.0,0,1,18.0,0,1
3551,13.0,0,2,12.0,1,3,17.0,0,2,18.0,0,2,9.0,0,3,4.0,0,2,11.0,0,1,8.0,0,1,19.0,0,1,7.0,0,2
3552,15.0,1,2,3.0,0,2,17.0,0,1,25.0,0,2,4.0,0,2,2.0,0,2,26.0,0,2,12.0,0,2,10.0,0,2,7.0,0,2
3553,28.0,1,3,4.0,0,3,14.0,0,3,3.0,0,2,2.0,0,3,8.0,0,2,24.0,0,2,26.0,0,3,36.0,0,3,7.0,0,2
3554,1.0,1,2,17.0,0,2,12.0,0,1,6.0,0,2,15.0,0,2,9.0,0,1,20.0,0,1,26.0,0,1,8.0,0,2,5.0,0,2
3555,19.0,0,2,5.0,1,4,18.0,0,1,1.0,0,1,12.0,0,2,16.0,0,2,6.0,0,1,13.0,0,3,9.0,0,2,3.0,0,2
3556,38.0,1,3,23.0,0,2,18.0,0,2,21.0,0,2,16.0,0,1,37.0,0,3,13.0,0,3,24.0,0,1,14.0,0,1,36.0,0,3
3557,16.0,0,2,19.0,0,2,3.0,0,1,25.0,0,1,6.0,0,2,20.0,0,3,8.0,0,1,12.0,0,1,9.0,1,2,22.0,0,1
3558,9.0,0,1,1.0,0,3,6.0,0,3,13.0,0,2,18.0,0,3,16.0,0,2,5.0,1,3,19.0,0,3,8.0,0,3,11.0,0,1
3559,8.0,0,2,11.0,1,3,21.0,0,3,9.0,0,3,3.0,0,2,12.0,0,2,18.0,0,3,2.0,0,3,24.0,0,3,13.0,0,1
3560,22.0,0,3,25.0,1,2,28.0,0,2,11.0,0,4,14.0,0,3,6.0,0,2,5.0,0,1,8.0,0,3,27.0,0,1,7.0,0,2
3561,20.0,0,3,19.0,1,3,17.0,0,3,2.0,0,3,10.0,0,3,14.0,0,1,23.0,0,3,3.0,0,2,9.0,0,3,5.0,0,3
3562,38.0,0,1,11.0,0,2,13.0,0,1,2.0,0,1,39.0,0,1,34.0,0,1,31.0,0,1,18.0,0,1,6.0,0,2,37.0,0,1
3563,7.0,0,1,10.0,0,1,9.0,0,1,4.0,0,1,5.0,1,1,2.0,0,1,8.0,0,1,6.0,0,1,3.0,0,2,1.0,0,1
3564,4.0,0,1,10.0,0,4,11.0,0,2,1.0,1,1,19.0,0,2,9.0,0,1,8.0,0,1,14.0,0,1,18.0,0,1,12.0,0,2
3565,34.0,0,3,39.0,0,2,31.0,1,3,4.0,0,3,35.0,0,1,15.0,0,2,32.0,0,2,10.0,0,1,12.0,0,2,19.0,0,1
3566,16.0,0,2,17.0,0,2,4.0,0,2,1.0,1,3,19.0,0,1,26.0,0,3,2.0,0,2,29.0,0,1,5.0,0,3,30.0,0,3
3567,29.0,0,1,15.0,0,3,13.0,0,1,10.0,0,1,8.0,0,2,23.0,0,1,30.0,0,1,25.0,0,2,24.0,0,2,1.0,0,2
3568,5.0,0,1,3.0,0,1,13.0,0,1,1.0,0,1,10.0,0,1,7.0,0,1,11.0,0,1,9.0,0,1,12.0,0,1,2.0,0,1
3569,25.0,0,3,32.0,1,3,5.0,0,3,9.0,0,2,4.0,0,2,26.0,0,2,1.0,0,3,40.0,0,1,2.0,0,2,24.0,0,2
3570,24.0,1,3,43.0,0,1,13.0,0,3,41.0,0,2,36.0,0,1,5.0,0,2,29.0,0,1,25.0,0,2,30.0,0,2,42.0,0,2
3571,5.0,0,1,17.0,0,2,21.0,0,2,26.0,0,2,6.0,0,1,18.0,0,1,29.0,0,2,23.0,0,1,28.0,0,1,13.0,0,1
3572,13.0,0,2,9.0,0,2,21.0,0,2,20.0,0,1,11.0,0,2,15.0,0,1,10.0,0,1,23.0,1,2,2.0,0,2,6.0,0,2
3573,17.0,0,1,15.0,0,1,19.0,0,1,10.0,0,1,9.0,0,2,5.0,0,1,4.0,0,1,18.0,0,1,3.0,0,1,11.0,0,1
3575,1.0,0,2,10.0,0,1,9.0,0,2,22.0,0,2,4.0,1,3,15.0,0,3,21.0,0,3,6.0,0,3,5.0,0,2,11.0,0,3
3576,10.0,1,2,2.0,0,2,19.0,0,2,3.0,0,1,11.0,0,1,7.0,0,1,13.0,0,1,12.0,0,1,26.0,0,3,23.0,0,2
3577,12.0,0,1,13.0,0,1,3.0,0,2,8.0,0,1,1.0,0,2,5.0,0,1,9.0,0,2,7.0,0,2,14.0,0,1,6.0,0,1
3578,13.0,0,2,4.0,0,2,14.0,0,2,12.0,0,2,18.0,0,2,22.0,0,1,9.0,0,2,6.0,0,2,5.0,0,3,21.0,0,2
3579,18.0,0,2,6.0,0,2,12.0,0,2,5.0,0,2,13.0,0,3,1.0,0,2,14.0,0,3,15.0,1,1,11.0,0,3,2.0,0,2
3580,2.0,0,4,24.0,0,4,27.0,0,4,1.0,0,4,15.0,1,4,12.0,0,2,18.0,0,4,26.0,0,3,25.0,0,3,20.0,0,2
3581,10.0,0,1,5.0,0,1,8.0,1,1,13.0,0,1,12.0,0,1,9.0,0,2,2.0,0,1,7.0,0,1,14.0,0,1,3.0,0,2
3582,5.0,0,1,26.0,1,4,35.0,0,2,2.0,0,2,34.0,0,2,40.0,0,2,36.0,0,1,9.0,0,2,42.0,0,2,8.0,0,1
3583,14.0,1,3,4.0,0,3,11.0,0,2,10.0,0,3,1.0,0,2,17.0,0,1,9.0,0,1,5.0,0,1,12.0,0,2,15.0,0,1
3584,10.0,0,2,7.0,0,1,14.0,1,3,11.0,0,1,6.0,0,3,1.0,0,1,9.0,0,1,16.0,0,1,2.0,0,2,13.0,0,3
3585,7.0,1,2,24.0,0,4,25.0,0,4,6.0,0,2,22.0,0,2,10.0,0,3,1.0,0,3,18.0,0,4,27.0,0,4,26.0,0,1
3586,17.0,0,3,27.0,0,2,4.0,0,3,12.0,1,2,30.0,0,3,3.0,0,2,29.0,0,1,10.0,0,2,22.0,0,3,23.0,0,2
3587,9.0,0,1,2.0,0,1,13.0,0,2,11.0,0,1,4.0,0,1,7.0,0,2,1.0,0,1,8.0,0,2,6.0,0,1,10.0,0,1
3588,17.0,0,3,7.0,0,1,28.0,0,2,5.0,0,1,32.0,0,2,2.0,0,1,29.0,0,1,1.0,0,1,33.0,0,1,25.0,0,1
3589,38.0,0,2,26.0,1,2,18.0,0,3,23.0,0,3,36.0,0,2,32.0,0,2,39.0,0,2,8.0,0,4,31.0,0,1,33.0,0,1
3590,34.0,0,2,31.0,0,3,30.0,1,3,11.0,0,2,37.0,0,3,36.0,0,3,39.0,0,2,35.0,0,3,18.0,0,2,3.0,0,3
3591,27.0,0,3,20.0,1,4,41.0,0,2,33.0,0,2,4.0,0,2,35.0,0,1,8.0,0,2,48.0,0,1,45.0,0,1,49.0,0,1
3592,1.0,0,1,7.0,0,1,12.0,0,2,6.0,0,1,4.0,0,1,8.0,0,1,3.0,0,2,11.0,0,1,9.0,0,1,10.0,0,1
3593,22.0,1,4,19.0,0,4,31.0,0,4,26.0,0,2,21.0,0,2,23.0,0,4,15.0,0,3,29.0,0,2,25.0,0,2,38.0,0,2
3594,6.0,0,2,16.0,0,1,15.0,0,1,18.0,0,1,25.0,0,1,5.0,0,1,12.0,0,1,10.0,0,2,2.0,0,2,4.0,0,1
3595,5.0,0,3,1.0,0,2,30.0,0,1,7.0,0,3,13.0,0,2,25.0,0,2,34.0,0,2,36.0,0,3,39.0,0,1,28.0,0,2
3596,3.0,0,1,17.0,0,1,7.0,0,1,1.0,0,1,16.0,0,1,9.0,1,2,2.0,0,2,11.0,0,2,21.0,0,2,15.0,0,1
3597,34.0,0,3,32.0,0,2,3.0,1,2,33.0,0,2,18.0,0,3,24.0,0,3,17.0,0,3,35.0,0,1,5.0,0,2,21.0,0,2
3598,14.0,0,3,6.0,1,4,34.0,0,2,19.0,0,2,10.0,0,3,13.0,0,3,1.0,0,1,17.0,0,3,8.0,0,3,38.0,0,3
3599,39.0,0,2,30.0,1,3,44.0,0,2,22.0,0,2,20.0,0,3,29.0,0,2,14.0,0,3,24.0,0,2,12.0,0,2,26.0,0,3
3600,4.0,0,1,2.0,0,1,18.0,0,1,8.0,0,2,9.0,0,3,14.0,1,3,10.0,0,1,11.0,0,2,21.0,0,2,16.0,0,3
3601,22.0,0,1,54.0,0,1,35.0,0,1,18.0,0,1,24.0,0,1,34.0,0,2,45.0,0,1,33.0,0,1,37.0,0,1,19.0,0,2
3602,25.0,0,2,5.0,1,1,20.0,0,1,8.0,0,1,22.0,0,1,17.0,0,1,11.0,0,3,3.0,0,2,10.0,0,2,24.0,0,1
3603,1.0,0,1,3.0,0,1,26.0,0,2,23.0,1,2,11.0,0,2,18.0,0,1,22.0,0,1,9.0,0,2,2.0,0,1,6.0,0,1
3604,19.0,0,3,13.0,0,2,25.0,1,2,2.0,0,3,5.0,0,2,18.0,0,2,17.0,0,2,14.0,0,4,8.0,0,1,4.0,0,3
3605,16.0,0,2,30.0,1,1,15.0,0,1,5.0,0,2,20.0,0,3,29.0,0,1,3.0,0,1,14.0,0,2,7.0,0,2,12.0,0,2
3606,18.0,1,4,42.0,0,1,10.0,0,4,26.0,0,3,2.0,0,1,11.0,0,1,41.0,0,1,37.0,0,1,13.0,0,2,16.0,0,3
3607,14.0,0,1,6.0,0,2,19.0,0,2,31.0,0,2,27.0,0,2,11.0,0,2,13.0,0,2,1.0,0,1,4.0,0,2,12.0,0,2
3608,20.0,0,1,15.0,0,1,12.0,0,1,5.0,0,1,7.0,0,1,2.0,0,1,4.0,0,1,24.0,0,1,10.0,0,1,8.0,0,1
3609,9.0,0,1,6.0,1,3,8.0,0,3,14.0,0,4,15.0,0,1,17.0,0,3,16.0,0,3,19.0,0,1,10.0,0,2,7.0,0,2
3610,12.0,0,1,1.0,0,1,17.0,0,1,22.0,0,2,4.0,0,2,21.0,0,2,3.0,0,2,26.0,0,1,10.0,0,1,14.0,0,1
3611,28.0,0,1,26.0,1,1,23.0,0,1,25.0,0,1,14.0,0,1,4.0,0,1,12.0,0,2,1.0,0,4,10.0,0,1,20.0,0,3
3613,39.0,0,3,37.0,0,3,15.0,1,3,12.0,0,3,40.0,0,2,3.0,0,3,41.0,0,2,44.0,0,3,22.0,0,2,26.0,0,1
3616,5.0,1,4,6.0,0,3,3.0,0,3,11.0,0,2,8.0,0,1,2.0,0,1,4.0,0,2,1.0,0,2,7.0,0,1,9.0,0,2
3618,4.0,1,2,5.0,0,1,2.0,0,2,15.0,0,2,11.0,0,1,8.0,0,2,1.0,0,2,12.0,0,1,10.0,0,2,13.0,0,2
3619,9.0,0,1,8.0,1,1,4.0,0,1,10.0,0,1,6.0,0,1,1.0,0,1,7.0,0,1,11.0,0,1,12.0,0,1,2.0,0,1
3620,5.0,0,2,6.0,0,1,24.0,0,2,11.0,0,1,1.0,0,2,23.0,0,2,17.0,1,1,16.0,0,2,7.0,0,3,18.0,0,2
3621,4.0,1,4,6.0,0,4,18.0,0,3,8.0,0,2,27.0,0,3,5.0,0,3,14.0,0,2,16.0,0,1,23.0,0,1,7.0,0,2
3622,2.0,0,1,9.0,0,1,8.0,0,1,12.0,0,2,5.0,0,1,10.0,0,1,1.0,0,1,11.0,0,2,3.0,0,2,7.0,0,2
3623,10.0,0,2,12.0,0,2,8.0,0,1,7.0,0,2,3.0,0,2,11.0,0,2,1.0,0,1,9.0,0,1,4.0,0,1,6.0,0,1
3624,13.0,0,1,2.0,0,1,4.0,0,1,25.0,0,2,19.0,0,1,9.0,0,1,18.0,0,1,22.0,0,2,11.0,0,1,12.0,0,1
3625,8.0,0,2,9.0,0,2,4.0,0,2,6.0,0,2,7.0,0,1,5.0,0,2,12.0,0,1,1.0,0,1,2.0,0,1,11.0,0,1
3627,14.0,0,2,16.0,1,3,10.0,0,1,6.0,0,2,13.0,0,2,7.0,0,2,1.0,0,2,2.0,0,2,9.0,0,2,11.0,0,1
3628,20.0,0,2,19.0,1,4,1.0,0,1,21.0,0,1,12.0,0,2,10.0,0,2,5.0,0,2,4.0,0,1,11.0,0,1,18.0,0,3
3630,6.0,0,1,10.0,0,2,16.0,0,2,1.0,0,2,11.0,0,2,14.0,0,2,4.0,0,1,9.0,0,1,19.0,0,2,5.0,0,2
3631,10.0,0,2,5.0,0,2,1.0,0,2,7.0,0,3,3.0,0,1,2.0,0,1,9.0,0,1,8.0,0,2,6.0,0,1,4.0,0,1
3632,15.0,0,2,2.0,0,2,3.0,0,3,26.0,0,3,18.0,0,2,30.0,0,3,28.0,0,3,8.0,0,3,25.0,1,4,4.0,0,1
3633,4.0,0,2,10.0,0,3,3.0,0,2,20.0,0,2,9.0,0,2,15.0,0,2,2.0,0,1,13.0,0,1,18.0,0,1,12.0,0,2
3634,7.0,1,3,3.0,0,2,6.0,0,4,2.0,0,2,11.0,0,2,12.0,0,1,9.0,0,2,4.0,0,2,14.0,0,3,5.0,0,1
3636,18.0,1,1,8.0,0,1,19.0,0,2,16.0,0,2,22.0,0,1,1.0,0,2,24.0,0,1,15.0,0,2,13.0,0,1,20.0,0,1
3637,1.0,0,2,13.0,0,1,11.0,1,4,4.0,0,3,15.0,0,2,10.0,0,4,14.0,0,2,2.0,0,3,5.0,0,3,16.0,0,1
3638,26.0,1,3,15.0,0,2,13.0,0,2,8.0,0,2,30.0,0,2,25.0,0,1,23.0,0,1,6.0,0,1,12.0,0,2,17.0,0,2
3639,12.0,0,2,11.0,1,2,18.0,0,3,3.0,0,2,17.0,0,1,2.0,0,1,19.0,0,2,24.0,0,3,14.0,0,1,7.0,0,1
3640,7.0,0,2,14.0,0,3,23.0,0,3,6.0,1,2,27.0,0,3,11.0,0,1,16.0,0,2,2.0,0,1,19.0,0,2,20.0,0,1
3642,4.0,0,1,27.0,0,1,23.0,0,2,15.0,0,1,16.0,0,2,19.0,0,2,24.0,0,3,29.0,0,2,7.0,0,2,8.0,0,2
3645,4.0,0,1,10.0,0,3,6.0,0,1,11.0,0,1,15.0,0,2,1.0,0,1,9.0,0,3,7.0,0,3,12.0,0,1,13.0,0,1
3646,1.0,0,2,10.0,0,2,16.0,0,2,15.0,0,1,6.0,0,2,7.0,0,2,2.0,0,2,9.0,0,1,3.0,0,3,4.0,0,1
3647,8.0,0,1,12.0,0,1,6.0,0,1,4.0,0,2,7.0,0,2,11.0,0,1,9.0,0,1,13.0,0,1,10.0,0,1,1.0,0,1
3648,37.0,0,1,10.0,0,2,27.0,0,3,26.0,0,2,25.0,1,2,3.0,0,2,35.0,0,1,30.0,0,2,31.0,0,1,28.0,0,3
3649,11.0,0,1,4.0,0,2,2.0,0,1,9.0,0,2,15.0,0,1,6.0,0,2,10.0,0,1,17.0,0,2,12.0,0,1,16.0,0,2
3650,1.0,0,1,8.0,0,2,4.0,0,2,11.0,0,1,5.0,0,2,16.0,0,2,7.0,0,1,13.0,0,2,14.0,0,1,15.0,0,2
3651,11.0,0,2,8.0,0,1,10.0,0,1,15.0,0,1,1.0,0,2,21.0,0,3,4.0,0,3,5.0,0,1,16.0,1,2,20.0,0,2
3652,3.0,1,2,9.0,0,1,15.0,0,4,25.0,0,2,17.0,0,2,7.0,0,2,14.0,0,2,1.0,0,2,13.0,0,1,24.0,0,2
3653,5.0,0,2,9.0,0,2,13.0,0,2,16.0,0,2,14.0,0,3,6.0,0,2,2.0,0,2,11.0,0,1,12.0,0,2,7.0,0,2
3654,8.0,0,1,9.0,0,1,6.0,0,2,4.0,0,1,5.0,0,3,10.0,0,2,3.0,0,2,1.0,0,1,2.0,0,1,7.0,0,2
3655,11.0,0,1,24.0,0,1,19.0,0,1,2.0,0,1,5.0,0,1,6.0,0,1,12.0,0,1,14.0,0,1,18.0,0,1,7.0,0,2
3657,11.0,1,2,17.0,0,3,5.0,0,2,16.0,0,3,18.0,0,2,3.0,0,1,20.0,0,1,15.0,0,2,6.0,0,3,8.0,0,3
3658,17.0,0,1,18.0,0,2,8.0,1,1,16.0,0,1,9.0,0,1,7.0,0,1,15.0,0,1,3.0,0,2,10.0,0,2,13.0,0,1
3659,2.0,0,2,9.0,1,2,8.0,0,2,13.0,0,1,11.0,0,1,3.0,0,1,4.0,0,2,12.0,0,1,6.0,0,2,7.0,0,2
3660,22.0,0,2,23.0,1,2,2.0,0,3,27.0,0,2,25.0,0,2,24.0,0,2,6.0,0,1,17.0,0,1,16.0,0,2,26.0,0,2
3662,6.0,1,3,13.0,0,1,4.0,0,2,1.0,0,1,12.0,0,2,9.0,0,2,15.0,0,1,8.0,0,2,7.0,0,3,14.0,0,2
3663,8.0,0,2,12.0,0,1,13.0,1,2,20.0,0,2,10.0,0,1,7.0,0,2,16.0,0,1,17.0,0,2,1.0,0,2,2.0,0,2
3664,21.0,0,2,33.0,0,2,34.0,0,3,22.0,0,2,32.0,0,1,11.0,1,1,8.0,0,3,29.0,0,1,5.0,0,2,18.0,0,2
3666,10.0,0,2,8.0,0,2,11.0,0,1,9.0,0,2,5.0,0,2,3.0,0,2,12.0,0,2,4.0,0,1,6.0,0,2,2.0,0,2
3670,1.0,0,1,11.0,0,2,15.0,0,1,10.0,1,3,3.0,0,2,20.0,0,2,18.0,0,1,16.0,0,2,21.0,0,1,14.0,0,1
3671,12.0,0,2,6.0,1,2,3.0,0,2,7.0,0,2,17.0,0,2,16.0,0,1,1.0,0,2,5.0,0,2,15.0,0,1,13.0,0,2
3672,5.0,0,3,7.0,0,2,16.0,1,2,11.0,0,2,30.0,0,2,22.0,0,2,6.0,0,1,29.0,0,2,14.0,0,2,2.0,0,2
3674,8.0,0,1,6.0,0,1,3.0,0,2,10.0,0,1,9.0,0,3,4.0,1,3,7.0,0,1,1.0,0,1,5.0,0,1,2.0,0,1
3676,6.0,0,1,21.0,0,1,9.0,1,2,15.0,0,1,13.0,0,1,12.0,0,1,19.0,0,2,7.0,0,1,16.0,0,1,5.0,0,1
3677,6.0,0,1,1.0,1,2,4.0,0,1,5.0,0,1,7.0,0,2,2.0,0,2,10.0,0,2,9.0,0,1,8.0,0,3,11.0,0,1
3679,3.0,0,3,13.0,1,2,5.0,0,2,12.0,0,3,18.0,0,2,4.0,0,2,10.0,0,1,24.0,0,1,23.0,0,2,8.0,0,1
3681,3.0,1,2,13.0,0,1,14.0,0,1,19.0,0,1,17.0,0,1,5.0,0,1,7.0,0,1,10.0,0,2,8.0,0,1,9.0,0,1
3682,6.0,0,2,11.0,1,2,5.0,0,1,8.0,0,2,1.0,0,2,3.0,0,1,10.0,0,2,2.0,0,1,9.0,0,2,4.0,0,1
3684,11.0,1,2,13.0,0,1,7.0,0,1,4.0,0,2,6.0,0,1,14.0,0,1,12.0,0,2,1.0,0,2,9.0,0,2,5.0,0,2
3685,16.0,1,4,17.0,0,2,12.0,0,3,11.0,0,3,1.0,0,2,6.0,0,2,7.0,0,1,8.0,0,1,15.0,0,2,4.0,0,2
3687,1.0,0,2,9.0,1,2,17.0,0,2,10.0,0,1,6.0,0,2,22.0,0,1,15.0,0,2,2.0,0,2,21.0,0,1,19.0,0,1
3688,10.0,0,1,12.0,0,2,30.0,0,1,26.0,0,1,3.0,0,1,23.0,0,1,28.0,0,1,9.0,0,1,7.0,0,1,6.0,0,1
3689,6.0,1,2,10.0,0,2,7.0,0,2,5.0,0,1,11.0,0,1,12.0,0,1,1.0,0,2,3.0,0,1,2.0,0,2,4.0,0,1
3690,16.0,0,3,27.0,1,2,25.0,0,2,4.0,0,2,2.0,0,3,15.0,0,2,24.0,0,2,6.0,0,2,12.0,0,3,26.0,0,1
3691,13.0,1,4,17.0,0,4,10.0,0,2,8.0,0,3,7.0,0,2,6.0,0,2,14.0,0,1,2.0,0,2,9.0,0,2,20.0,0,2
3692,11.0,0,1,21.0,1,1,14.0,0,2,7.0,0,2,25.0,0,2,13.0,0,3,12.0,0,1,27.0,0,1,4.0,0,2,26.0,0,1
3694,6.0,0,1,9.0,0,4,4.0,0,1,1.0,1,1,20.0,0,3,14.0,0,1,5.0,0,2,7.0,0,1,11.0,0,1,15.0,0,1
3695,12.0,1,2,19.0,0,1,32.0,0,2,23.0,0,1,13.0,0,2,5.0,0,2,6.0,0,2,9.0,0,3,21.0,0,3,34.0,0,2
3696,2.0,0,2,11.0,1,3,5.0,0,4,13.0,0,2,3.0,0,1,9.0,0,3,6.0,0,2,7.0,0,1,12.0,0,2,4.0,0,1
3697,9.0,1,2,25.0,0,2,2.0,0,1,8.0,0,2,23.0,0,1,24.0,0,1,10.0,0,2,6.0,0,2,16.0,0,2,7.0,0,1
3699,16.0,0,4,6.0,0,1,5.0,0,2,8.0,0,1,13.0,0,2,12.0,0,3,2.0,0,1,10.0,0,2,7.0,0,1,11.0,0,1
3700,20.0,1,3,1.0,0,1,10.0,0,2,18.0,0,1,11.0,0,1,6.0,0,1,9.0,0,3,2.0,0,2,3.0,0,2,13.0,0,1
3701,2.0,1,3,15.0,0,1,6.0,0,3,14.0,0,1,3.0,0,2,5.0,0,1,10.0,0,1,12.0,0,1,9.0,0,1,7.0,0,2
3702,8.0,0,1,15.0,1,2,23.0,0,2,16.0,0,2,10.0,0,3,6.0,0,2,18.0,0,1,3.0,0,2,11.0,0,2,19.0,0,2
3703,1.0,1,1,15.0,0,1,2.0,0,1,9.0,0,2,7.0,0,1,11.0,0,2,5.0,0,1,13.0,0,1,8.0,0,1,6.0,0,2
3705,6.0,1,3,1.0,0,1,5.0,0,3,15.0,0,2,12.0,0,1,11.0,0,1,2.0,0,1,9.0,0,3,4.0,0,2,10.0,0,1
3706,9.0,0,3,6.0,1,2,4.0,0,2,1.0,0,3,8.0,0,2,13.0,0,2,16.0,0,2,12.0,0,1,10.0,0,2,2.0,0,3
3707,9.0,0,1,8.0,0,1,5.0,1,1,10.0,0,1,4.0,0,1,1.0,0,1,6.0,0,1,11.0,0,1,7.0,0,1,3.0,0,1
3709,6.0,0,2,8.0,0,2,2.0,0,1,7.0,1,1,4.0,0,1,1.0,0,1,10.0,0,1,5.0,0,1,3.0,0,2,9.0,0,1
3710,1.0,0,2,12.0,1,1,7.0,0,2,4.0,0,1,19.0,0,2,15.0,0,3,9.0,0,1,6.0,0,3,17.0,0,2,16.0,0,2
3711,23.0,1,2,7.0,0,2,26.0,0,2,22.0,0,3,24.0,0,2,25.0,0,2,13.0,0,2,15.0,0,2,20.0,0,2,11.0,0,2
3712,2.0,0,2,14.0,0,2,13.0,0,2,3.0,0,1,1.0,0,1,9.0,0,2,10.0,0,1,7.0,0,1,5.0,0,2,11.0,0,2
